{x=21, y=132, seq=0, hour=6, day=0, temp=19.6, tmx=27.9, tmn=19.4, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=2.2, wd=0, wdKor=∫œ, wdEn=N, reh=93, r06=0.0, s06=0.0}
{x=56, y=87, seq=6, hour=24, day=0, temp=21.0, tmx=25.0, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=8.0, s06=0.0}
{x=56, y=87, seq=7, hour=3, day=1, temp=20.0, tmx=24.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=90, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=20.0, s06=0.0}
{x=56, y=89, seq=0, hour=6, day=0, temp=22.0, tmx=25.7, tmn=22.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.5, wd=2, wdKor=µø, wdEn=E, reh=86, r06=-0.0, s06=0.0}
{x=56, y=89, seq=1, hour=9, day=0, temp=22.9, tmx=25.7, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=61, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=81, r06=2.7779243, s06=0.0}
{x=56, y=89, seq=2, hour=12, day=0, temp=23.9, tmx=25.7, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=7, wdKor=∫œº≠, wdEn=NW, reh=78, r06=2.7779243, s06=0.0}
{x=56, y=89, seq=3, hour=15, day=0, temp=24.8, tmx=25.7, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=62, r12=0.0, s12=0.0, ws=2.0, wd=7, wdKor=∫œº≠, wdEn=NW, reh=77, r06=4.052596, s06=0.0}
{x=56, y=89, seq=4, hour=18, day=0, temp=23.7, tmx=25.7, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=73, r12=0.0, s12=0.0, ws=3.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=83, r06=4.052596, s06=0.0}
{x=56, y=89, seq=5, hour=21, day=0, temp=22.7, tmx=25.7, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=2.4000000000000004, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=5.741271, s06=0.0}
{x=56, y=89, seq=6, hour=24, day=0, temp=21.7, tmx=25.7, tmn=22.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=2.3000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=5.741271, s06=0.0}
{x=56, y=89, seq=7, hour=3, day=1, temp=20.6, tmx=24.7, tmn=20.6, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=90, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=12.24626, s06=0.0}
{x=56, y=91, seq=0, hour=6, day=0, temp=21.9, tmx=26.0, tmn=21.8, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=2, wdKor=µø, wdEn=E, reh=85, r06=-0.0, s06=0.0}
{x=56, y=91, seq=1, hour=9, day=0, temp=22.8, tmx=26.0, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=59, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=80, r06=3.0550444, s06=0.0}
{x=56, y=91, seq=2, hour=12, day=0, temp=23.9, tmx=26.0, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=7, wdKor=∫œº≠, wdEn=NW, reh=78, r06=3.0550444, s06=0.0}
{x=56, y=91, seq=3, hour=15, day=0, temp=24.9, tmx=26.0, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.2, wd=7, wdKor=∫œº≠, wdEn=NW, reh=80, r06=4.296271, s06=0.0}
{x=56, y=91, seq=4, hour=18, day=0, temp=24.0, tmx=26.0, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=3.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=83, r06=4.296271, s06=0.0}
{x=56, y=91, seq=5, hour=21, day=0, temp=22.9, tmx=26.0, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=2.8000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=88, r06=4.9691544, s06=0.0}
{x=56, y=91, seq=6, hour=24, day=0, temp=22.0, tmx=26.0, tmn=21.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=79, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=4.9691544, s06=0.0}
{x=56, y=91, seq=7, hour=3, day=1, temp=20.9, tmx=24.9, tmn=20.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=90, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=10.207907, s06=0.0}
{x=56, y=92, seq=0, hour=6, day=0, temp=21.9, tmx=26.1, tmn=21.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=86, r06=-0.0, s06=0.0}
{x=56, y=92, seq=1, hour=9, day=0, temp=22.9, tmx=26.1, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=55, r12=0.0, s12=0.0, ws=1.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=81, r06=3.1564462, s06=0.0}
{x=56, y=92, seq=2, hour=12, day=0, temp=23.9, tmx=26.1, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.8, wd=1, wdKor=∫œµø, wdEn=NE, reh=81, r06=3.1564462, s06=0.0}
{x=56, y=92, seq=3, hour=15, day=0, temp=24.9, tmx=26.1, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.7000000000000002, wd=7, wdKor=∫œº≠, wdEn=NW, reh=84, r06=4.868281, s06=0.0}
{x=56, y=92, seq=4, hour=18, day=0, temp=23.9, tmx=26.1, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=68, r12=0.0, s12=0.0, ws=3.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=4.868281, s06=0.0}
{x=56, y=92, seq=5, hour=21, day=0, temp=23.0, tmx=26.1, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=78, r12=0.0, s12=0.0, ws=2.8000000000000003, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=4.8612986, s06=0.0}
{x=56, y=92, seq=6, hour=24, day=0, temp=21.9, tmx=26.1, tmn=21.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=78, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=4.8612986, s06=0.0}
{x=56, y=92, seq=7, hour=3, day=1, temp=21.0, tmx=24.9, tmn=20.8, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=88, r12=0.0, s12=0.0, ws=2.2, wd=1, wdKor=∫œµø, wdEn=NE, reh=91, r06=10.908062, s06=0.0}
{x=56, y=94, seq=0, hour=6, day=0, temp=21.9, tmx=25.8, tmn=21.3, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=88, r06=-0.0, s06=0.0}
{x=56, y=94, seq=1, hour=9, day=0, temp=23.0, tmx=25.8, tmn=21.3, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.1, wd=2, wdKor=µø, wdEn=E, reh=84, r06=3.596073, s06=0.0}
{x=56, y=94, seq=2, hour=12, day=0, temp=24.0, tmx=25.8, tmn=21.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=2, wdKor=µø, wdEn=E, reh=86, r06=3.596073, s06=0.0}
{x=56, y=94, seq=3, hour=15, day=0, temp=24.9, tmx=25.8, tmn=21.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.2, wd=0, wdKor=∫œ, wdEn=N, reh=88, r06=6.9814477, s06=0.0}
{x=56, y=94, seq=4, hour=18, day=0, temp=23.4, tmx=25.8, tmn=21.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=64, r12=0.0, s12=0.0, ws=2.7, wd=2, wdKor=µø, wdEn=E, reh=88, r06=6.9814477, s06=0.0}
{x=56, y=94, seq=5, hour=21, day=0, temp=22.8, tmx=25.8, tmn=21.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=74, r12=0.0, s12=0.0, ws=2.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=93, r06=4.3843246, s06=0.0}
{x=56, y=94, seq=6, hour=24, day=0, temp=21.8, tmx=25.8, tmn=21.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=74, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=93, r06=4.3843246, s06=0.0}
{x=56, y=94, seq=7, hour=3, day=1, temp=21.0, tmx=24.3, tmn=20.3, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=84, r12=0.0, s12=0.0, ws=1.8, wd=1, wdKor=∫œµø, wdEn=NE, reh=93, r06=12.826167, s06=0.0}
{x=56, y=95, seq=0, hour=6, day=0, temp=21.8, tmx=25.7, tmn=21.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=89, r06=-0.0, s06=0.0}
{x=56, y=95, seq=1, hour=9, day=0, temp=22.9, tmx=25.7, tmn=21.1, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=85, r06=3.8135545, s06=0.0}
{x=56, y=95, seq=2, hour=12, day=0, temp=24.1, tmx=25.7, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.8, wd=2, wdKor=µø, wdEn=E, reh=88, r06=3.8135545, s06=0.0}
{x=56, y=95, seq=3, hour=15, day=0, temp=24.7, tmx=25.7, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=2, wdKor=µø, wdEn=E, reh=89, r06=8.061936, s06=0.0}
{x=56, y=95, seq=4, hour=18, day=0, temp=23.1, tmx=25.7, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=62, r12=0.0, s12=0.0, ws=2.5, wd=2, wdKor=µø, wdEn=E, reh=89, r06=8.061936, s06=0.0}
{x=56, y=95, seq=5, hour=21, day=0, temp=22.5, tmx=25.7, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=72, r12=0.0, s12=0.0, ws=1.8, wd=2, wdKor=µø, wdEn=E, reh=94, r06=4.158214, s06=0.0}
{x=56, y=95, seq=6, hour=24, day=0, temp=21.6, tmx=25.7, tmn=21.1, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=72, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=94, r06=4.158214, s06=0.0}
{x=56, y=95, seq=7, hour=3, day=1, temp=20.8, tmx=24.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=82, r12=0.0, s12=0.0, ws=1.6, wd=1, wdKor=∫œµø, wdEn=NE, reh=94, r06=13.850903, s06=0.0}
{x=56, y=96, seq=0, hour=6, day=0, temp=21.6, tmx=25.5, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=-0.0, s06=0.0}
{x=56, y=96, seq=1, hour=9, day=0, temp=22.8, tmx=25.5, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=2, wdKor=µø, wdEn=E, reh=87, r06=3.9900403, s06=0.0}
{x=56, y=96, seq=2, hour=12, day=0, temp=24.2, tmx=25.5, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.9, wd=3, wdKor=≥≤µø, wdEn=SE, reh=90, r06=3.9900403, s06=0.0}
{x=56, y=96, seq=3, hour=15, day=0, temp=24.5, tmx=25.5, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=2, wdKor=µø, wdEn=E, reh=90, r06=8.981687, s06=0.0}
{x=56, y=96, seq=4, hour=18, day=0, temp=22.9, tmx=25.5, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.4000000000000004, wd=2, wdKor=µø, wdEn=E, reh=90, r06=8.981687, s06=0.0}
{x=56, y=96, seq=5, hour=21, day=0, temp=22.0, tmx=25.5, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.6, wd=2, wdKor=µø, wdEn=E, reh=95, r06=3.9703596, s06=0.0}
{x=56, y=96, seq=6, hour=24, day=0, temp=21.1, tmx=25.5, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=3.9703596, s06=0.0}
{x=56, y=96, seq=7, hour=3, day=1, temp=20.6, tmx=23.6, tmn=19.6, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=1.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=14.729341, s06=0.0}
{x=56, y=97, seq=0, hour=6, day=0, temp=21.5, tmx=25.6, tmn=20.6, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=-0.0, s06=0.0}
{x=56, y=97, seq=1, hour=9, day=0, temp=22.7, tmx=25.6, tmn=20.6, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=27, r12=0.0, s12=0.0, ws=1.3, wd=2, wdKor=µø, wdEn=E, reh=88, r06=4.084358, s06=0.0}
{x=56, y=97, seq=2, hour=12, day=0, temp=24.3, tmx=25.6, tmn=20.6, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.9, wd=3, wdKor=≥≤µø, wdEn=SE, reh=91, r06=4.084358, s06=0.0}
{x=56, y=97, seq=3, hour=15, day=0, temp=24.4, tmx=25.6, tmn=20.6, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.6, wd=2, wdKor=µø, wdEn=E, reh=91, r06=9.566285, s06=0.0}
{x=56, y=97, seq=4, hour=18, day=0, temp=22.8, tmx=25.6, tmn=20.6, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=59, r12=0.0, s12=0.0, ws=2.2, wd=2, wdKor=µø, wdEn=E, reh=91, r06=9.566285, s06=0.0}
{x=56, y=97, seq=5, hour=21, day=0, temp=21.5, tmx=25.6, tmn=20.6, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=69, r12=0.0, s12=0.0, ws=1.6, wd=2, wdKor=µø, wdEn=E, reh=95, r06=3.8474386, s06=0.0}
{x=56, y=97, seq=6, hour=24, day=0, temp=20.8, tmx=25.6, tmn=20.6, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=69, r12=0.0, s12=0.0, ws=1.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=3.8474386, s06=0.0}
{x=56, y=97, seq=7, hour=3, day=1, temp=20.5, tmx=23.3, tmn=19.4, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=79, r12=0.0, s12=0.0, ws=1.5, wd=2, wdKor=µø, wdEn=E, reh=95, r06=15.229262, s06=0.0}
{x=56, y=102, seq=0, hour=6, day=0, temp=20.9, tmx=25.8, tmn=19.9, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=0, wdKor=∫œ, wdEn=N, reh=90, r06=-0.0, s06=0.0}
{x=56, y=102, seq=1, hour=9, day=0, temp=23.0, tmx=25.8, tmn=19.9, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.0, wd=2, wdKor=µø, wdEn=E, reh=85, r06=3.9079607, s06=0.0}
{x=56, y=102, seq=2, hour=12, day=0, temp=24.0, tmx=25.8, tmn=19.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=0.8, wd=3, wdKor=≥≤µø, wdEn=SE, reh=89, r06=3.9079607, s06=0.0}
{x=56, y=102, seq=3, hour=15, day=0, temp=25.1, tmx=25.8, tmn=19.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.8, wd=2, wdKor=µø, wdEn=E, reh=84, r06=8.774165, s06=0.0}
{x=56, y=102, seq=4, hour=18, day=0, temp=23.0, tmx=25.8, tmn=19.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.1, wd=2, wdKor=µø, wdEn=E, reh=90, r06=8.774165, s06=0.0}
{x=56, y=102, seq=5, hour=21, day=0, temp=21.0, tmx=25.8, tmn=19.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.9, wd=2, wdKor=µø, wdEn=E, reh=95, r06=3.9283876, s06=0.0}
{x=56, y=102, seq=6, hour=24, day=0, temp=20.0, tmx=25.8, tmn=19.9, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=0.9, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=3.9283876, s06=0.0}
{x=56, y=102, seq=7, hour=3, day=1, temp=20.0, tmx=24.1, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=1.1, wd=1, wdKor=∫œµø, wdEn=NE, reh=95, r06=14.745853, s06=0.0}
{x=56, y=106, seq=0, hour=6, day=0, temp=19.3, tmx=25.6, tmn=19.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=6, wdKor=º≠, wdEn=W, reh=87, r06=0.0, s06=0.0}
{x=56, y=106, seq=1, hour=9, day=0, temp=23.5, tmx=25.6, tmn=19.2, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=2, wdKor=µø, wdEn=E, reh=80, r06=1.5992097, s06=0.0}
{x=56, y=106, seq=2, hour=12, day=0, temp=24.8, tmx=25.6, tmn=19.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=53, r12=0.0, s12=0.0, ws=1.0, wd=0, wdKor=∫œ, wdEn=N, reh=77, r06=1.5992097, s06=0.0}
{x=56, y=106, seq=3, hour=15, day=0, temp=25.6, tmx=25.6, tmn=19.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.3, wd=2, wdKor=µø, wdEn=E, reh=76, r06=2.4717622, s06=0.0}
{x=56, y=106, seq=4, hour=18, day=0, temp=24.5, tmx=25.6, tmn=19.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.4000000000000001, wd=2, wdKor=µø, wdEn=E, reh=81, r06=2.4717622, s06=0.0}
{x=56, y=106, seq=5, hour=21, day=0, temp=22.4, tmx=25.6, tmn=19.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=85, r06=2.5710785, s06=0.0}
{x=56, y=106, seq=6, hour=24, day=0, temp=21.8, tmx=25.6, tmn=19.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.5, wd=2, wdKor=µø, wdEn=E, reh=90, r06=2.5710785, s06=0.0}
{x=56, y=106, seq=7, hour=3, day=1, temp=20.5, tmx=24.4, tmn=19.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=1.2000000000000002, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=9.722124, s06=0.0}
{x=56, y=107, seq=0, hour=6, day=0, temp=20.1, tmx=26.0, tmn=20.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=6, wdKor=º≠, wdEn=W, reh=88, r06=0.0, s06=0.0}
{x=56, y=107, seq=1, hour=9, day=0, temp=23.5, tmx=26.0, tmn=20.0, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.8, wd=2, wdKor=µø, wdEn=E, reh=80, r06=0.9779761, s06=0.0}
{x=56, y=107, seq=2, hour=12, day=0, temp=25.1, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=45, r12=0.0, s12=0.0, ws=1.1, wd=0, wdKor=∫œ, wdEn=N, reh=77, r06=0.9779761, s06=0.0}
{x=56, y=107, seq=3, hour=15, day=0, temp=26.0, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=1.9000000000000001, wd=2, wdKor=µø, wdEn=E, reh=77, r06=2.4529269, s06=0.0}
{x=56, y=107, seq=4, hour=18, day=0, temp=24.6, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.1, wd=2, wdKor=µø, wdEn=E, reh=81, r06=2.4529269, s06=0.0}
{x=56, y=107, seq=5, hour=21, day=0, temp=22.5, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=1.5, wd=2, wdKor=µø, wdEn=E, reh=85, r06=1.9844939, s06=0.0}
{x=56, y=107, seq=6, hour=24, day=0, temp=21.9, tmx=26.0, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=1.9844939, s06=0.0}
{x=56, y=107, seq=7, hour=3, day=1, temp=20.4, tmx=24.4, tmn=20.0, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=1.5, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=8.961764, s06=0.0}
{x=56, y=108, seq=0, hour=6, day=0, temp=20.7, tmx=26.1, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.1, wd=6, wdKor=º≠, wdEn=W, reh=90, r06=0.0, s06=0.0}
{x=56, y=108, seq=1, hour=9, day=0, temp=23.3, tmx=26.1, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.7000000000000001, wd=2, wdKor=µø, wdEn=E, reh=79, r06=0.0, s06=0.0}
{x=56, y=108, seq=2, hour=12, day=0, temp=25.1, tmx=26.1, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=1.1, wd=0, wdKor=∫œ, wdEn=N, reh=78, r06=0.0, s06=0.0}
{x=56, y=108, seq=3, hour=15, day=0, temp=26.1, tmx=26.1, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.4000000000000004, wd=2, wdKor=µø, wdEn=E, reh=77, r06=2.7320867, s06=0.0}
{x=56, y=108, seq=4, hour=18, day=0, temp=24.4, tmx=26.1, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=60, r12=0.0, s12=0.0, ws=2.7, wd=2, wdKor=µø, wdEn=E, reh=81, r06=2.7320867, s06=0.0}
{x=56, y=108, seq=5, hour=21, day=0, temp=22.5, tmx=26.1, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.1, wd=2, wdKor=µø, wdEn=E, reh=85, r06=1.5227762, s06=0.0}
{x=56, y=108, seq=6, hour=24, day=0, temp=21.5, tmx=26.1, tmn=20.7, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=70, r12=0.0, s12=0.0, ws=2.0, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=1.5227762, s06=0.0}
{x=56, y=108, seq=7, hour=3, day=1, temp=20.3, tmx=24.3, tmn=20.2, sky=4, pty=1, wfKor=∫Ò, wfEn=Rain, pop=80, r12=0.0, s12=0.0, ws=1.6, wd=1, wdKor=∫œµø, wdEn=NE, reh=90, r06=8.519588, s06=0.0}
{x=56, y=110, seq=0, hour=6, day=0, temp=20.7, tmx=26.1, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=6, wdKor=º≠, wdEn=W, reh=91, r06=0.0, s06=0.0}
{x=56, y=110, seq=1, hour=9, day=0, temp=23.1, tmx=26.1, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.6000000000000001, wd=2, wdKor=µø, wdEn=E, reh=80, r06=0.0, s06=0.0}
{x=56, y=110, seq=2, hour=12, day=0, temp=24.7, tmx=26.1, tmn=20.7, sky=4, pty=0, wfKor=»Â∏≤, wfEn=Cloudy, pop=30, r12=0.0, s12=0.0, ws=0.9, wd=0, wdKor=∫œ, wdEn=N, reh=78, r06=0.0, s06=0.0}
